compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q27116480	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27127301	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27166370	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	
http://www.wikidata.org/entity/Q27253787	CCNC(C)CC1=CC2=C(C=C1)OCO2	CCN[C@@H](C)CC1=CC2=C(C=C1)OCO2
http://www.wikidata.org/entity/Q27268448	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	C[N@@+]1(CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27102985	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27104227	C(C(=CC(=O)O)C(=O)O)C(=O)O	C(/C(=C\C(=O)O)/C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27166974	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)C([C@H]3CC4CCN3C[C@@H]4C=C)O
http://www.wikidata.org/entity/Q27273698	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27123890	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@H]1[C@H]([C@H]([C@@H](C(O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27123945	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27163514	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
http://www.wikidata.org/entity/Q27155245	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
http://www.wikidata.org/entity/Q27269258	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@@+]4(CCC5=CC(=C(C=C5[C@@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27104505	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	C([C@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q412496	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
http://www.wikidata.org/entity/Q27160054	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@@H](C4)O)C)O)O)C
http://www.wikidata.org/entity/Q27096283	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27104408	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27105259	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	C([C@@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27127104	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC4([C@H]([C@@H]([C@H](O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27166581	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
http://www.wikidata.org/entity/Q27104345	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
http://www.wikidata.org/entity/Q252251	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
http://www.wikidata.org/entity/Q252251	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
http://www.wikidata.org/entity/Q5268339	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F	CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
http://www.wikidata.org/entity/Q252251	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]	[Co+3].[C-]#N.C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)C2[N-]C1=C(C)C3=NC(=CC4=NC(=C(C)C5=N[C@]2(C)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O)OP([O-])(=O)O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)N7C=NC8=C7C=C(C)C(C)=C8
http://www.wikidata.org/entity/Q252251	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]	[Co+3].[C-]#N.C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)C2[N-]C1=C(C)C3=NC(=CC4=NC(=C(C)C5=N[C@]2(C)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O)OP([O-])(=O)O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)N7C=NC8=C7C=C(C)C(C)=C8
http://www.wikidata.org/entity/Q3082858	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q8074969	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	CC(C)/C=C\CCCCC(=O)NCC1=CC(=C(C=C1)O)OC
http://www.wikidata.org/entity/Q27294657	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27286778	CCNC(C)CC1=CC2=C(C=C1)OCO2	CCN[C@H](C)CC1=CC2=C(C=C1)OCO2
http://www.wikidata.org/entity/Q27288208	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
http://www.wikidata.org/entity/Q27277903	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F	CC1=C(C=CN=C1C[S@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
http://www.wikidata.org/entity/Q4332778	CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC	
http://www.wikidata.org/entity/Q4332841	O=[Os]	
http://www.wikidata.org/entity/Q4332908	Br[V](Br)(Br)=O	
http://www.wikidata.org/entity/Q4337153	[O-][Si]([O-])([O-])[O-].[Na+].[Na+].[Na+].[Na+]	
http://www.wikidata.org/entity/Q4337165	[O-]P(=O)([O-])[O-].[Rb+].[Rb+].[Rb+]	
http://www.wikidata.org/entity/Q4338679	CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C	
http://www.wikidata.org/entity/Q4348178	CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O	
http://www.wikidata.org/entity/Q4348634	[BH3]1[BH2]2[BH]13[BH2]2[BH3]3	
http://www.wikidata.org/entity/Q4351464	[Li+].[O-][Mn](=O)(=O)=O	
http://www.wikidata.org/entity/Q4380424	CC(C)(C)NCC(COC1=CC=CC=C1OCC2=NC(=NO2)OC)O.Cl	
http://www.wikidata.org/entity/Q4381806	COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2	
http://www.wikidata.org/entity/Q4412834	CC(C)N(C)CCC1=CNC2=C1C=C(C=C2)OC	
http://www.wikidata.org/entity/Q4413544	[O-][Se](=O)(=O)[O-].[Ba+2]	
http://www.wikidata.org/entity/Q4418107	CC1=CC=CC=C1C(C2CN3CCC2CC3)(C4=CC=CC=C4C)O	
http://www.wikidata.org/entity/Q4445784	[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Rb+]	
http://www.wikidata.org/entity/Q4445790	[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Bi+3].[Bi+3]	
http://www.wikidata.org/entity/Q4445789	[O-]S(=O)(=O)[O-].[V+2]	
http://www.wikidata.org/entity/Q4445792	[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Hf+4]	
http://www.wikidata.org/entity/Q4445804	[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[La+3].[La+3]	
http://www.wikidata.org/entity/Q4445840	[S-2].[S-2].[S-2].[Ga+3].[Ga+3]	
http://www.wikidata.org/entity/Q4445871	[S-2].[Re]	
http://www.wikidata.org/entity/Q4445831	Cl[Bi]=S	
http://www.wikidata.org/entity/Q4445837	S=[Bi]	
http://www.wikidata.org/entity/Q4454243	[Sn]=[Te]	
http://www.wikidata.org/entity/Q4456134	CC1=CCC(CC1)C(C)(C)OC(=O)C	
http://www.wikidata.org/entity/Q4456666	[N+](F)(F)(F)F	
http://www.wikidata.org/entity/Q4461968	N.N.Cl[Pt+2](Cl)(Cl)Cl	
http://www.wikidata.org/entity/Q4462936	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3	
http://www.wikidata.org/entity/Q4463253	C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3	
http://www.wikidata.org/entity/Q4463264	C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F	
http://www.wikidata.org/entity/Q4475505	CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3.Cl	
http://www.wikidata.org/entity/Q4488673	CC(=O)OCC=C	
http://www.wikidata.org/entity/Q4492112	[Be+2].[Be+2].[Be+2].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-]	
http://www.wikidata.org/entity/Q4492142	[P-3].[Fe+3]	
http://www.wikidata.org/entity/Q4493197	F[Hf](F)(F)F	
http://www.wikidata.org/entity/Q4493212	F[Mo](F)(F)(F)F	
http://www.wikidata.org/entity/Q4493224	F[Pd]F	
http://www.wikidata.org/entity/Q4498211	Cl[In]	
http://www.wikidata.org/entity/Q4498219	Cl[Mn](Cl)(Cl)Cl	
http://www.wikidata.org/entity/Q4498222	Cl[Nb](Cl)Cl	
http://www.wikidata.org/entity/Q4498226	Cl[Os](Cl)Cl	
http://www.wikidata.org/entity/Q4498238	Cl[Sm]Cl	
http://www.wikidata.org/entity/Q4498247	CC[Hg]Cl	
http://www.wikidata.org/entity/Q4498241	Cl[Ta](Cl)Cl	
http://www.wikidata.org/entity/Q4498202	N.N.N.N.N.N.Cl[Ni]Cl	
http://www.wikidata.org/entity/Q4498200	N.N.N.N.N.N.[Cl-].[Cl-].[Co+2]	
http://www.wikidata.org/entity/Q4499005	C1CC2=C3C1=CC=CC3=CC4=C2C=CC5=CC=CC=C54	
http://www.wikidata.org/entity/Q4501560	[O-2].[O-2].[K+].[Cr+3]	
http://www.wikidata.org/entity/Q4505501	[C-]#N.[C-]#N.[Pd+2]	
http://www.wikidata.org/entity/Q4532980	C[CH2-].[Cu+]	
http://www.wikidata.org/entity/Q4545665	C1(=C(C(=C(C(=C1[N+](=O)[O-])N=[N+]=[N-])[N+](=O)[O-])N=[N+]=[N-])[N+](=O)[O-])N=[N+]=[N-]	
http://www.wikidata.org/entity/Q4596786	C1=C(OC(=C1)CO)CO	
http://www.wikidata.org/entity/Q4596785	C1=CC(=C(C=C1O)C=CC(=O)O)O	
http://www.wikidata.org/entity/Q4596801	C1=CC(=C(C(=C1)Cl)O)Cl	
http://www.wikidata.org/entity/Q4596886	C1C=CC(=O)O1	
http://www.wikidata.org/entity/Q4596885	C1=COC(=C1)C#N	
http://www.wikidata.org/entity/Q4596923	C1=CC=NC(=C1)CCN	
http://www.wikidata.org/entity/Q4634063	C=CC1=CC(=C(C=C1)O)O	
http://www.wikidata.org/entity/Q4634123	C(CCl)C#N	
http://www.wikidata.org/entity/Q4634155	C(CS)CS(=O)(=O)O	
http://www.wikidata.org/entity/Q4634163	C(C(=O)C(=O)O)S	
http://www.wikidata.org/entity/Q4637054	C1(=NO[N+](=C1[N+](=O)[O-])[O-])N=NC2=NO[N+](=C2[N+](=O)[O-])[O-]	
http://www.wikidata.org/entity/Q4637069	C(CC(=O)O)CNC(=O)CCC(C(=O)O)N	
http://www.wikidata.org/entity/Q4639574	C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3CCN	
http://www.wikidata.org/entity/Q4642878	C1=C(C=C(C=C1O)OC2=C(C=C(C3=C2OC4=C(C=C(C=C4O3)OC5=C(C=C(C=C5O)O)O)O)O)O)O	
http://www.wikidata.org/entity/Q4652486	C1=CC=C2C(=C1)C=CC=C2C(=O)C3=CN(C4=CC=CC=C43)CCCCC#N	
http://www.wikidata.org/entity/Q3045001	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q4363210	CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C.[Br-].[Br-]	CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C.[Br-].[Br-]
http://www.wikidata.org/entity/Q4413415	C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4	C1CCN2[C@H](C1)[C@]34C[C@H]2C=CC3=CC(=O)O4
http://www.wikidata.org/entity/Q4493309	CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC(=C(C=C3)N)C)C=CC1=N.Cl	CC1=C/C(=C(\C2=CC=C(C=C2)N)/C3=CC(=C(C=C3)N)C)/C=CC1=N.Cl
http://www.wikidata.org/entity/Q4540629	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	C=CCN1CC[C@@]23[C@H]4C(=O)CC[C@@]2([C@@H]1CC5=C3C(=C(C=C5)O)O4)O
http://www.wikidata.org/entity/Q4545703	C1C(C(C(C(O1)CO)O)O)O	C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
http://www.wikidata.org/entity/Q27163485	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	
http://www.wikidata.org/entity/Q4634020	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q4634033	C1=CC(=CC=C1CC(C(=O)O)N)OC2=CC(=C(C=C2)O)I	C1=CC(=CC=C1C[C@@H](C(=O)O)N)OC2=CC(=C(C=C2)O)I
http://www.wikidata.org/entity/Q4639534	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N
http://www.wikidata.org/entity/Q4666480	C1=CC=C(C=C1)C(COCCCCCCNCC(C2=C3C=CC(=O)NC3=C(C=C2)O)O)(F)F	C1=CC=C(C=C1)C(COCCCCCCNC[C@@H](C2=C3C=CC(=O)NC3=C(C=C2)O)O)(F)F
http://www.wikidata.org/entity/Q27093156	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N	C1=NC2=C(N1[C@H]3[C@@H]([C@H]([C@@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N
http://www.wikidata.org/entity/Q27131202	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27146965	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27163432	C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4	C1CCN2[C@H](C1)C34C[C@H]2C=CC3=CC(=O)O4
http://www.wikidata.org/entity/Q27126452	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27127110	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131794	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27087836	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
http://www.wikidata.org/entity/Q282902	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
http://www.wikidata.org/entity/Q27271784	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27121518	C1C(C(C(C(O1)CO)O)O)O	C1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
http://www.wikidata.org/entity/Q27131551	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131791	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131793	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27163628	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	C=CCN1CC[C@]23C4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
http://www.wikidata.org/entity/Q27280746	CC(C)(C)NCC(COC1=CC=CC=C1OCC2=NC(=NO2)OC)O.Cl	CC(C)(C)NC[C@@H](COC1=CC=CC=C1OCC2=NC(=NO2)OC)O.Cl
http://www.wikidata.org/entity/Q27289621	CC1=CCC(CC1)C(C)(C)OC(=O)C	CC1=CC[C@@H](CC1)C(C)(C)OC(=O)C
http://www.wikidata.org/entity/Q27126706	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@H]([C@H](OC2O)CO)O)O)O)O)O)O
